datetime,ta,GHI,rh,va,cloud,forecast,WBGT
2023-06-01 22:00:00,31.550900000000013,874.0,15.5,9.92539,0.0,15,23.743895994000006
2023-06-01 22:00:00,31.901670000000024,855.0,14.7,10.545083,0.0,16,23.88264006048001
2023-06-01 22:00:00,33.44253000000003,879.0,10.9,5.059363,2.0,17,24.875108794240028
2023-06-01 22:00:00,32.759029999999996,842.0,13.5,6.071181,75.0,18,24.647325511399995
2023-06-01 23:00:00,31.053830000000005,668.1,17.5,1.751784,100.0,0,23.957915989430003
2023-06-01 23:00:00,31.717300000000023,617.9,16.2,5.0517554,11.0,1,24.033405881950014
2023-06-01 23:00:00,31.394100000000037,671.7,17.5,7.579897,12.0,2,23.897482885870026
2023-06-01 23:00:00,30.336970000000008,633.2,18.7,9.776083,0.0,3,23.02763792460001
2023-06-01 23:00:00,31.847200000000043,726.3,15.2,7.920958,0.0,4,24.002408255870037
2023-06-01 23:00:00,32.46368000000001,700.2,12.0,5.36949,18.0,5,24.176614976920003
2023-06-01 23:00:00,32.719899999999996,732.4,12.6,4.3598366,1.0,6,24.546550730959996
2023-06-01 23:00:00,32.866750000000025,728.9,12.0,6.545805,6.0,7,24.451468952030016
2023-06-01 23:00:00,33.06497000000002,726.7,12.4,6.159337,8.0,8,24.677623307630014
2023-06-01 23:00:00,32.65472,740.6,13.4,4.151547,0.0,9,24.621794539239996
2023-06-01 23:00:00,32.73715000000004,733.3,11.3,5.202447,0.0,10,24.339622431270026
2023-06-01 23:00:00,32.391530000000046,661.6,12.8,6.4754343,0.0,11,24.108830683400036
2023-06-01 23:00:00,32.40106000000003,700.4,13.1,8.042582,0.0,12,24.12095370760002
2023-06-01 23:00:00,32.17816000000005,604.6,14.5,8.541281,0.0,13,23.94378595508004
2023-06-01 23:00:00,31.664420000000007,710.2,16.3,8.742382,6.0,14,23.93853991364
2023-06-01 23:00:00,31.07842000000005,727.3,17.0,9.150818,0.0,15,23.564548552670043
2023-06-01 23:00:00,31.86940000000004,686.5,15.3,7.7835746,0.0,16,23.993616134030034
